panelist,week_number,treatment_group,cohort_period,prop_expenditure_fruit_vegetables
26,24,0,0,24.9712313003452
26,25,0,0,13.1211806756601
26,26,0,0,27.9107326383791
26,27,0,0,19.8609731876862
26,28,0,0,19.8609731876862
26,29,0,0,19.5200573065903
26,30,0,0,13.1211806756601
26,31,0,0,15.4649220489978
26,32,0,0,18.463458919655
26,33,0,0,22.9261363636364
26,34,0,0,30.5876110890039
26,35,0,0,1.7776979709104
26,36,0,0,29.3554006968641
26,37,0,0,12.1989804886623
26,38,0,0,0
26,39,0,0,0
26,40,0,0,7.83537791848041
26,41,0,0,26.5193370165746
26,42,0,0,34.3530911408541
26,43,0,0,1.7776979709104
26,44,0,0,18.6366330764671
26,45,0,0,9.99794703346335
26,46,0,0,5.61330561330561
26,47,0,0,7.83537791848041
26,48,0,0,21.2028441635394
26,49,0,0,34.2001962708538
26,50,0,0,6.67562724014337
26,51,0,0,9.97293061689699
26,52,0,0,9.97293061689699
26,53,0,0,18.9189189189189
27,1,0,0,14.6788990825688
27,2,0,0,5.85280628958288
27,3,0,0,12.7291242362525
27,4,0,0,0
27,5,0,0,6.7793391568553
27,6,0,0,0
27,7,0,0,0
27,8,0,0,11.344262295082
27,9,0,0,10.9366236679753
27,10,0,0,0
27,11,0,0,25.398773006135
27,12,0,0,9.38594443147327
27,13,0,0,10.9366236679753
27,14,0,0,21.5401785714286
27,15,0,0,75.3393665158371
27,16,0,0,19.1657271702368
27,17,0,0,0
27,18,0,0,48.6880466472303
27,19,0,0,4.9770290964778
27,20,0,0,32.1041214750542
27,21,0,0,21.5401785714286
27,22,0,0,16.8339768339768
27,23,0,0,9.16870415647922
27,24,0,0,31.5179606025492
27,25,0,0,30.7116104868914
27,26,0,0,19.193083573487
27,27,0,0,0
27,28,0,0,23.2243517474634
27,29,0,0,0
27,30,0,0,3.43551797040169
27,31,0,0,0
27,32,0,0,19.193083573487
27,33,0,0,0
27,34,0,0,11.0221898872317
27,35,0,0,23.2243517474634
27,36,0,0,0
27,37,0,0,24.5390807582446
27,38,0,0,84.5588235294118
27,39,0,0,11.4339622641509
27,40,0,0,13.9018691588785
27,41,0,0,45.4393770856507
27,42,0,0,25.7871064467766
27,43,0,0,8.20610687022901
27,44,0,0,13.1685393258427
27,45,0,0,14.8698884758364
27,46,0,0,8.43297671491504
27,47,0,0,15.6458459672529
27,48,0,0,0
27,49,0,0,0
27,50,0,0,12.1134020618557
27,51,0,0,10.1076555023923
27,52,0,0,13.1685393258427
27,53,0,0,8.43297671491504
28,5,0,0,41.1610191752036
28,6,0,0,11.4567901234568
28,7,0,0,9.60840222363536
28,8,0,0,21.1678832116788
28,9,0,0,19.6476171900397
28,10,0,0,15.3106640555457
28,11,0,0,12.5797193877551
28,12,0,0,7.90036482576425
28,13,0,0,20.2115812917595
28,14,0,0,15.4538634658665
28,15,0,0,15.9462542781088
28,16,0,0,9.07974546943028
28,17,0,0,18.4027777777778
28,18,0,0,29.1216931216931
28,19,0,0,9.86203372508942
28,20,0,0,9.47382063245205
28,21,0,0,1.85584807941303
28,22,0,0,16.1499907183961
28,23,0,0,24.4118878191712
28,24,0,0,7.0729537366548
28,25,0,0,13.929539295393
28,26,0,0,24.6649558026804
28,27,0,0,16.8452858694113
28,28,0,0,4.42011916308716
28,29,0,0,9.74071478626489
28,30,0,0,20.0366636113657
28,31,0,0,9.22401171303075
28,32,0,0,3.27330090705929
28,33,0,0,10.8729179518816
28,34,0,0,0
28,35,0,0,15.7700300161625
28,36,0,0,17.3098434004474
28,37,0,0,0
28,38,0,0,10.126582278481
28,39,0,0,8.64071038251366
28,40,0,0,23.4190911276749
28,41,0,0,26.4242424242424
28,42,0,0,10.126582278481
28,43,0,0,14.4567219152855
28,44,0,0,10.089587310912
28,45,0,0,21.5088282504013
28,46,0,0,12.9278445883441
28,47,0,0,20.3970463624259
28,48,0,0,8.99445382204003
28,49,0,0,7.1535468422628
28,50,0,0,13.7663698271346
28,51,0,0,8.03405351266276
28,52,0,0,28.254132231405
28,53,0,0,15.9881255301103
29,1,0,0,25.6643611212232
29,2,0,0,16.1746767504269
29,3,0,0,31.9567354965585
29,4,0,0,11.1733408008961
29,5,0,0,26.749684741488
29,6,0,0,41.726618705036
29,7,0,0,21.0743801652893
29,8,0,0,47.6485599708349
29,9,0,0,32.0738874895046
29,10,0,0,25.6597549481621
29,11,0,0,29.0069870844802
29,12,0,0,25.4155625150566
29,13,0,0,20.9442060085837
29,14,0,0,26.6971279373368
29,15,0,0,29.0069870844802
29,16,0,0,65.7048639736191
29,17,0,0,43.8493995456021
29,18,0,0,10.8542319749216
29,19,0,0,36.4786795048143
29,20,0,0,13.4328358208955
29,21,0,0,40.275
29,22,0,0,53.5831381733021
29,23,0,0,57.5669383003493
29,24,0,0,30.8555825242718
29,25,0,0,74.6090156393744
29,26,0,0,29.8165137614679
29,27,0,0,11.9449493638016
29,28,0,0,29.0901588611512
29,29,0,0,22.1340629274966
29,30,0,0,20.9181912323093
29,31,0,0,38.9252591380251
29,32,0,0,25.4290548706792
29,33,0,0,13.8039568345324
29,34,0,0,27.0933234968646
29,35,0,0,21.6436495358841
29,36,0,0,15.0572246065808
29,37,0,0,35.5467196819086
29,38,0,0,17.8664921465969
29,39,0,0,32.3102866779089
29,40,0,0,18.6912961803381
29,41,0,0,55.5110220440882
29,42,0,0,18.4480791175352
29,43,0,0,17.2413793103448
29,44,0,0,23.7558877739095
29,45,0,0,16.367216342604
29,46,0,0,31.0075431034483
29,47,0,0,10.8360740868963
29,48,0,0,16.2135195809429
29,49,0,0,23.3014034306082
29,50,0,0,15.7217847769029
29,51,0,0,27.0644391408115
29,52,0,0,36.7734926670288
29,53,0,0,31.0327455919396
30,1,1,8,16.2438118811881
30,2,1,8,11.5896408642152
30,3,1,8,20.8804426268944
30,4,1,8,9.13033553983109
30,5,1,8,18.0706970597952
30,6,1,8,10.9159347553325
30,7,1,8,22.4123879380603
30,8,1,8,8.69586638419471
30,9,1,8,20.1520036849378
30,10,1,8,19.0058156435883
30,11,1,8,37.4941887494189
30,12,1,8,19.7682243923513
30,13,1,8,0
30,14,1,8,16.5382403680276
30,15,1,8,47.8152309612984
30,16,1,8,17.2219818260493
30,17,1,8,6.56978874099402
30,18,1,8,15.2982870643828
30,19,1,8,23.4425062299751
30,20,1,8,50.0915750915751
30,21,1,8,13.2415254237288
30,22,1,8,34.105915504674
30,23,1,8,25.2967129974511
30,24,1,8,18.9996526571726
30,25,1,8,19.2338038046813
30,26,1,8,17.7369238736406
30,27,1,8,16.8043202033037
30,28,1,8,20.3887784404683
30,29,1,8,12.9379148113921
30,30,1,8,19.2261904761905
30,31,1,8,25.460328088383
30,32,1,8,10.3929318763078
30,33,1,8,16.8369954011242
30,34,1,8,29.0473017988008
30,35,1,8,20.3856749311295
30,36,1,8,6.59241420830825
30,37,1,8,3.00521074223575
30,38,1,8,14.0133951571355
30,39,1,8,1.39438897874951
30,40,1,8,38.6633866338663
30,41,1,8,15.0593738754948
30,42,1,8,12.1507760532151
30,43,1,8,33.1963001027749
30,44,1,8,17.6455368693402
30,45,1,8,45.4703454268955
30,46,1,8,18.6377643183509
30,47,1,8,20.6130091479151
30,48,1,8,34.770479330459
30,49,1,8,0
30,50,1,8,12.2989068442211
30,51,1,8,20.0642627632988
30,52,1,8,7.25025218964661
30,53,1,8,55.5555555555556
31,2,0,0,20.1774691358025
31,3,0,0,0
31,4,0,0,10.4963642111919
31,6,0,0,0
31,7,0,0,23.992133726647
31,8,0,0,0
31,9,0,0,0
31,10,0,0,0
31,11,0,0,5.15381542149421
31,12,0,0,0
31,13,0,0,0
31,15,0,0,0
31,18,0,0,0
31,20,0,0,5.99578186200663
31,21,0,0,24.8074807480748
31,22,0,0,17.9962894248609
31,23,0,0,25.0714285714286
31,24,0,0,36.8823000898473
31,25,0,0,34.478527607362
31,26,0,0,25.0714285714286
31,27,0,0,0
31,28,0,0,0
31,29,0,0,0
31,30,0,0,22.522159548751
31,31,0,0,1.76274416388757
31,32,0,0,32.7976625273923
31,33,0,0,21.3506858951811
31,34,0,0,33.8896952104499
31,35,0,0,28.150765606596
31,36,0,0,9.82905982905983
31,37,0,0,0
31,38,0,0,46.0406447091801
31,39,0,0,6.06860158311346
31,40,0,0,10.6172839506173
31,41,0,0,0
31,42,0,0,5.79570925392251
31,43,0,0,11.4127933732168
31,44,0,0,10.0113765642776
31,45,0,0,0
31,46,0,0,24.9574588769144
31,48,0,0,5.32150776053215
31,49,0,0,23.9826482131791
31,50,0,0,18.6298076923077
31,51,0,0,3.5759209344115
31,52,0,0,36.968085106383
32,1,0,0,12.8983764281419
32,2,0,0,12.1565217391304
32,3,0,0,15.3231179213857
32,4,0,0,16.2927981109799
32,5,0,0,12.3507136615205
32,6,0,0,22.4627875507443
32,7,0,0,7.78725998171289
32,8,0,0,14.7100424328147
32,9,0,0,5.45587696814354
32,10,0,0,9.49517328691249
32,11,0,0,15.6121610517666
32,12,0,0,8.86733633529616
32,13,0,0,23.9153439153439
32,14,0,0,12.7474539420986
32,15,0,0,18.8759015170356
32,16,0,0,20.8333333333333
32,17,0,0,4.4812030075188
32,18,0,0,9.46619217081851
32,19,0,0,6.38674033149171
32,20,0,0,18.7980295566503
32,21,0,0,6.99708454810496
32,22,0,0,10.3781462483598
32,23,0,0,11.1976185024044
32,24,0,0,18.8748173404774
32,25,0,0,13.0786391522588
32,26,0,0,18.3899664576345
32,27,0,0,18.8675213675214
32,28,0,0,19.41431670282
32,29,0,0,19.6477495107632
32,30,0,0,8.98452246130615
32,31,0,0,8.50451930977814
32,32,0,0,18.8675213675214
32,33,0,0,19.41431670282
32,34,0,0,12.4546811686927
32,35,0,0,18.1290152248526
32,36,0,0,14.2674653208064
32,37,0,0,15.4568555960667
32,38,0,0,12.304987914744
32,39,0,0,11.2203112203112
32,40,0,0,2.06349206349206
32,41,0,0,23.6305901032019
32,42,0,0,16.3490623109498
32,43,0,0,19.6557468073293
32,44,0,0,4.08820215676807
32,45,0,0,14.5458534444932
32,46,0,0,3.59223300970874
32,47,0,0,10.5810397553517
32,48,0,0,11.5366088631985
32,49,0,0,8.50900728248371
32,50,0,0,10.8342770856927
32,51,0,0,4.89713126629962
32,52,0,0,9.84818995718178
32,53,0,0,0
33,1,0,0,5.99305153445281
33,2,0,0,47.0679012345679
33,3,0,0,0
33,4,0,0,0
33,13,0,0,10.7934943321833
33,14,0,0,14.0593047034765
33,15,0,0,0
33,16,0,0,0
33,19,0,0,4.25411230856495
33,23,0,0,0
33,24,0,0,0
33,26,0,0,0
33,28,0,0,30.5519053876478
33,29,0,0,8.15561284274666
33,30,0,0,0
33,32,0,0,30.5519053876478
33,35,0,0,4.03318737036184
33,38,0,0,0
33,39,0,0,7.70811921891059
33,40,0,0,0
33,41,0,0,3.7745879851143
33,43,0,0,5.06329113924051
33,44,0,0,13.1260319207485
33,46,0,0,0
33,49,0,0,6.57381615598886
33,52,0,0,0
34,44,0,0,6.8905414826865
34,45,0,0,17.3490735206216
34,46,0,0,11.2972626567793
34,47,0,0,1.93111686243281
34,48,0,0,26.1574074074074
34,49,0,0,0
34,50,0,0,7.27892345333799
34,51,0,0,3.95459868480317
34,52,0,0,9.29407251103012
34,53,0,0,70.2581369248036
35,1,0,0,18.0451127819549
35,2,0,0,20.6230104592997
35,3,0,0,32.6899128268991
35,4,0,0,12.789147651533
35,5,0,0,9.30298719772404
35,6,0,0,16.5207313932526
35,7,0,0,8.89190821256039
35,8,0,0,13.5894495412844
35,9,0,0,22.4503202496305
35,10,0,0,8.20361800588978
35,11,0,0,4.49693390869861
35,12,0,0,12.9360465116279
35,13,0,0,17.770109984904
35,14,0,0,11.9686463671993
35,15,0,0,15.9268929503916
35,16,0,0,9.09614277489925
35,17,0,0,13.2085957762134
35,18,0,0,19.2186724052309
35,19,0,0,16.2194217939214
35,20,0,0,18.336410455738
35,21,0,0,12.4206815511163
35,22,0,0,5.51924473493101
35,23,0,0,12.250101999184
35,24,0,0,15.3223829369944
35,25,0,0,6.76793248945148
35,26,0,0,16.7651228733459
35,27,0,0,16.4443977738108
35,28,0,0,11.4371960422606
35,29,0,0,0
35,30,0,0,10.1889338731444
35,31,0,0,8.5427135678392
35,32,0,0,7.99608645379347
35,33,0,0,18.4046641049424
35,34,0,0,7.99608645379347
35,35,0,0,11.4371960422606
35,36,0,0,7.9940784603997
35,37,0,0,20.0411522633745
35,38,0,0,14.9460885524203
35,39,0,0,20.6914344685243
35,40,0,0,7.43155149934811
35,41,0,0,13.5329341317365
35,42,0,0,17.6029110757335
35,43,0,0,28.7876374064043
35,44,0,0,13.7564889098631
35,45,0,0,17.7150013915948
35,46,0,0,17.8075033963842
35,47,0,0,5.73604849992228
35,48,0,0,23.6944085624654
35,49,0,0,13.6818328493062
35,50,0,0,24.5071019715921
35,51,0,0,12.464159217406
35,52,0,0,17.6568657168839
35,53,0,0,19.0041493775934
36,1,0,0,14.4614939200926
36,2,0,0,17.5227059191982
36,3,0,0,8.07548452907174
36,4,0,0,18.4510778492155
36,5,0,0,11.8381212613544
36,6,0,0,6.67546378949003
36,7,0,0,10.2056962025316
36,8,0,0,9.6328538985617
36,9,0,0,16.4823773324119
36,10,0,0,11.4519427402863
36,11,0,0,9.66286799620133
36,12,0,0,11.6159765481862
36,13,0,0,11.8091639111951
36,14,0,0,11.6650049850449
36,15,0,0,15.1737302411027
36,16,0,0,7.46516257465163
36,17,0,0,15.8314350797267
36,18,0,0,11.5226593173543
36,19,0,0,10.6317815890795
36,20,0,0,14.1085706320154
36,21,0,0,3.74207604943805
36,22,0,0,15.8314350797267
36,23,0,0,7.46516257465163
36,24,0,0,14.9090156046646
36,25,0,0,15.2157131829488
36,26,0,0,15.4392676595163
36,27,0,0,15.8100390742411
36,28,0,0,15.2157131829488
36,29,0,0,14.9090156046646
36,30,0,0,17.6415535797847
36,31,0,0,13.073538654934
36,32,0,0,17.6415535797847
36,33,0,0,15.4392676595163
36,34,0,0,6.56771045140301
36,35,0,0,9.09921432486753
36,36,0,0,5.5357922985708
36,37,0,0,8.23516926668789
36,38,0,0,24.7619047619048
36,39,0,0,8.24163485290815
36,40,0,0,9.87968014348703
36,41,0,0,12.2668288726683
36,42,0,0,11.175898931001
36,43,0,0,10.0044365572316
36,44,0,0,5.36330566178528
36,45,0,0,7.08852005532503
36,46,0,0,11.04398260029
36,47,0,0,16.9664498022707
36,48,0,0,13.0273097036607
36,49,0,0,7.9209527209008
36,50,0,0,8.31743609309424
36,51,0,0,11.9165839126117
36,52,0,0,19.1275899672846
36,53,0,0,13.0733944954128
37,1,0,0,4.3614881850176
37,2,0,0,38.8235294117647
37,3,0,0,45.8684654300169
37,4,0,0,21.413664821704
37,5,0,0,27.9436152570481
37,6,0,0,22.9329173166927
37,7,0,0,4.3406819115432
37,8,0,0,62.0667926906112
37,9,0,0,28.0600214362272
37,10,0,0,1.09902309058615
37,11,0,0,14.2153284671533
37,12,0,0,13.68164552426
37,13,0,0,8.74348581354951
37,14,0,0,32.512315270936
37,15,0,0,28.1469049264488
37,16,0,0,0
37,17,0,0,10.1338432122371
37,18,0,0,50.5841924398625
37,19,0,0,11.2996529116853
37,20,0,0,21.6765453005927
37,21,0,0,17.2501151543068
37,22,0,0,28.1469049264488
37,23,0,0,13.7862796833773
37,24,0,0,12.1530083676451
37,25,0,0,15.8389723592155
37,26,0,0,20.8921933085502
37,27,0,0,12.1530083676451
37,28,0,0,11.3740727658071
37,29,0,0,17.2501151543068
37,30,0,0,0
37,31,0,0,0
37,32,0,0,20.8921933085502
37,33,0,0,7.71575010389251
37,34,0,0,7.71575010389251
37,35,0,0,12.4463519313305
37,36,0,0,17.9023508137432
37,37,0,0,26.5448892343568
37,38,0,0,0
37,39,0,0,40.0745390349157
37,40,0,0,5.99942726231386
37,41,0,0,21.7391304347826
37,42,0,0,5.3834276891405
37,43,0,0,13.2671345378528
37,44,0,0,6.67426338922351
37,45,0,0,15.6193196572319
37,46,0,0,2.9674988224211
37,47,0,0,4.15076335877863
37,48,0,0,18.1256911168448
37,49,0,0,0
37,50,0,0,7.62221832836867
37,51,0,0,11.8255204645234
37,52,0,0,3.95606441403705
37,53,0,0,45.9162303664922
38,1,0,0,19.1775557263643
38,2,0,0,13.8751683879659
38,3,0,0,12.9487496905175
38,4,0,0,4.84541439334892
38,5,0,0,12.4587458745875
38,6,0,0,0
38,7,0,0,12.8413284132841
38,8,0,0,0
38,9,0,0,10.46578493387
38,10,0,0,13.8751683879659
38,11,0,0,9.13414234175139
38,12,0,0,5.28783048940559
38,13,0,0,10.46578493387
38,14,0,0,15.015015015015
38,15,0,0,35.0746268656717
38,16,0,0,0
38,17,0,0,6.54066152698334
38,18,0,0,28.5525321239607
38,19,0,0,51.5675675675676
38,20,0,0,9.44917151813704
38,21,0,0,14.2290136931931
38,22,0,0,17.4508126603935
38,23,0,0,31.0651737008326
38,24,0,0,0
38,25,0,0,0
38,26,0,0,0
38,27,0,0,4.14075534657971
38,28,0,0,14.2290136931931
38,29,0,0,31.0651737008326
38,30,0,0,0
38,31,0,0,4.14075534657971
38,32,0,0,0
38,33,0,0,0
38,34,0,0,21.5723873441994
38,35,0,0,10.4773975496409
38,36,0,0,8.14553990610329
38,37,0,0,10.383275261324
38,38,0,0,4.21511627906977
38,39,0,0,11.0596165999579
38,40,0,0,9.95305164319249
38,41,0,0,0
38,42,0,0,10.028129395218
38,43,0,0,0
38,44,0,0,0
38,45,0,0,0
38,46,0,0,0
38,47,0,0,0
38,48,0,0,4.7065044949762
38,49,0,0,8.06451612903226
38,50,0,0,0
38,51,0,0,45.9343236903831
38,52,0,0,0
39,1,0,0,20.9801466642819
39,2,0,0,20.4202232435982
39,3,0,0,22.2508038585209
39,4,0,0,8.45319202624274
39,5,0,0,5.66359604230638
39,6,0,0,0
39,7,0,0,0
39,8,0,0,13.4137515078408
39,9,0,0,20.4202232435982
39,10,0,0,8.45319202624274
39,11,0,0,22.2508038585209
39,12,0,0,17.2660035705177
39,13,0,0,15.6323737612081
39,14,0,0,11.076512455516
39,15,0,0,16.9952946448577
39,16,0,0,9.75281905757598
39,17,0,0,6.99029126213592
39,18,0,0,20.6266318537859
39,19,0,0,19.2465588022217
39,20,0,0,16.0116246886244
39,21,0,0,12.1764660434212
39,22,0,0,15.9124446630595
39,23,0,0,9.51971079359614
39,24,0,0,8.08722527472528
39,25,0,0,19.9029126213592
39,26,0,0,11.1563773111877
39,27,0,0,0
39,28,0,0,18.0224719101124
39,29,0,0,19.7153024911032
39,30,0,0,20.4739597685313
39,31,0,0,20.2514285714286
39,32,0,0,15.3279551034725
39,33,0,0,14.6258503401361
39,34,0,0,11.18700667881
39,35,0,0,5.59533280297003
39,36,0,0,23.9837897580744
39,37,0,0,24.8390265196988
39,38,0,0,10.459940652819
39,39,0,0,7.00706991358995
39,40,0,0,12.7072477498816
39,41,0,0,16.4215148188804
39,42,0,0,0
39,43,0,0,9.24721189591078
39,44,0,0,27.929455655418
39,45,0,0,5.9657287920457
39,46,0,0,2.00933631012787
39,47,0,0,7.98821694680298
39,48,0,0,2.93804051652648
39,49,0,0,6.85839324788997
39,50,0,0,6.29007385764143
39,51,0,0,15.8592191507552
39,52,0,0,7.04626334519573
39,53,0,0,12.4166666666667
40,1,1,44,4.52572845629262
40,2,1,44,15.1142659279778
40,3,1,44,31.1424100156495
40,4,1,44,12.5901782697697
40,5,1,44,11.0441767068273
40,6,1,44,18.5816042118303
40,7,1,44,11.067835118468
40,8,1,44,13.6206149848419
40,9,1,44,53.9986781229346
40,10,1,44,42.4465733235077
40,11,1,44,15.0125944584383
40,12,1,44,6.43470502955281
40,13,1,44,36.8513853904282
40,14,1,44,26.5482284452474
40,15,1,44,31.2288025045656
40,16,1,44,15.8507940076458
40,17,1,44,0
40,18,1,44,15.8874541415413
40,19,1,44,34.7079037800687
40,20,1,44,27.1784232365145
40,21,1,44,40.1461829994586
40,22,1,44,12.9251700680272
40,23,1,44,18.002579694122
40,24,1,44,9.22150139017609
40,25,1,44,0
40,26,1,44,22.6280951213533
40,27,1,44,42.4104708234866
40,28,1,44,26.0336906584992
40,29,1,44,29.9473288186606
40,30,1,44,21.4951335680265
40,31,1,44,26.4950025410808
40,32,1,44,21.4951335680265
40,33,1,44,22.6280951213533
40,34,1,44,48.3191442916394
40,35,1,44,25.4679523539421
40,36,1,44,17.1009098428453
40,37,1,44,15.2696209289909
40,38,1,44,32.0887991927346
40,39,1,44,24.8639744080494
40,40,1,44,48.9284665818573
40,41,1,44,26.6040955631399
40,42,1,44,15.0567653080216
40,43,1,44,20.6063088897993
40,44,1,44,8.38313295588666
40,45,1,44,23.4405450267681
40,46,1,44,40.7142857142857
40,47,1,44,11.7395118427163
40,48,1,44,9.16590284142988
40,49,1,44,17.450715563437
40,50,1,44,0
40,51,1,44,13.10324881057
40,52,1,44,7.83960351430502
40,53,1,44,0
41,2,0,0,66.3663663663664
42,1,0,0,17.0653161212188
42,2,0,0,27.946127946128
42,3,0,0,0
42,4,0,0,16.4550252356479
42,5,0,0,11.1074434725202
42,6,0,0,0
42,7,0,0,0
42,8,0,0,0
42,9,0,0,26.9230769230769
42,10,0,0,6.20689655172414
42,11,0,0,4.96005326231691
42,12,0,0,8.00640512409928
42,13,0,0,3.73792524149517
42,14,0,0,0
42,15,0,0,0
42,27,0,0,19.1649269311065
42,28,0,0,11.7706069219194
42,29,0,0,31.7641882974043
42,30,0,0,17.4865735767991
42,31,0,0,8.99077975718637
42,32,0,0,6.99347874971891
42,33,0,0,6.52390438247012
42,34,0,0,6.99347874971891
42,35,0,0,25.4346746150025
42,36,0,0,31.7641882974043
42,37,0,0,9.35835658128329
42,38,0,0,4.20875420875421
42,39,0,0,15.1720248166949
42,40,0,0,3.98429379836009
42,41,0,0,3.18265682656827
42,42,0,0,7.26218097447796
42,43,0,0,19.4048512128032
42,44,0,0,8.65921787709497
42,45,0,0,0
42,46,0,0,15.8324458643947
42,47,0,0,14.5906092355452
42,48,0,0,15.3401511783015
42,49,0,0,15.0655021834061
42,50,0,0,5.71902196435972
42,51,0,0,5.71902196435972
42,52,0,0,14.5906092355452
43,1,0,0,6.14642726285701
43,2,0,0,25.618286285286
43,3,0,0,7.71357608135339
43,4,0,0,0
43,5,0,0,4.92644903389581
43,6,0,0,12.9771923405293
43,7,0,0,10.1538175565779
43,8,0,0,10.1271098145447
43,9,0,0,7.48505665090552
43,10,0,0,14.7371019501358
43,11,0,0,6.81770724577156
43,12,0,0,15.7289455060156
43,13,0,0,10.3749647098947
43,14,0,0,12.5123835942144
43,15,0,0,11.2196020633751
43,16,0,0,6.33167799268165
43,17,0,0,7.85108735716919
43,18,0,0,12.8766191205128
43,19,0,0,15.9264652348016
43,20,0,0,12.5123835942144
43,21,0,0,7.12944781603703
43,22,0,0,7.71641206423815
43,23,0,0,12.7346724432191
43,24,0,0,10.0823970037453
43,25,0,0,14.4378850102669
43,26,0,0,12.920916968301
43,27,0,0,6.92361475643118
43,28,0,0,5.62340625419407
43,29,0,0,2.74392468802452
43,30,0,0,4.19892793329363
43,31,0,0,4.82418153473064
43,32,0,0,10.7595558612558
43,33,0,0,16.066019011804
43,34,0,0,16.9634612847909
43,35,0,0,10.9558823529412
43,36,0,0,15.7818221968679
43,37,0,0,3.02560335210731
43,38,0,0,10.9558823529412
43,39,0,0,6.33241215949467
43,40,0,0,8.43734398402396
43,41,0,0,12.2866894197952
43,42,0,0,22.2163773452569
43,43,0,0,7.22286129442393
43,44,0,0,7.20158343483557
43,45,0,0,7.20158343483557
43,46,0,0,15.6893203883495
43,47,0,0,14.703656998739
43,48,0,0,8.63391799234699
43,49,0,0,10.4260478004849
43,50,0,0,5.57475497138972
43,51,0,0,3.41487382626055
43,52,0,0,37.1809972516686
44,1,1,13,12.6693605894937
44,2,1,13,20.5420054200542
44,3,1,13,15.7426206465719
44,4,1,13,3.45590268178048
44,5,1,13,17.4594877156299
44,6,1,13,30.1256804000531
44,7,1,13,13.9803784162579
44,8,1,13,9.69455511288181
44,9,1,13,14.4080355672649
44,10,1,13,9.69267139479905
44,11,1,13,15.8773968622894
44,12,1,13,12.2089875473741
44,13,1,13,9.42000206734091
44,14,1,13,5.19276160503541
44,15,1,13,41.7848699763593
44,16,1,13,11.6326530612245
44,17,1,13,7.99145679451811
44,18,1,13,26.3204537398086
44,19,1,13,19.9961285327139
44,20,1,13,16.3144963144963
44,21,1,13,15.6768684639739
44,22,1,13,11.6326530612245
44,23,1,13,7.99145679451811
44,24,1,13,26.3204537398086
44,26,1,13,14.9125837882662
44,27,1,13,21.4509394572025
44,28,1,13,18.6414951143155
44,29,1,13,10.2646118057575
44,30,1,13,10.5027599582277
44,31,1,13,2.31335436382755
44,32,1,13,7.10473035155531
44,33,1,13,11.3733650567828
44,34,1,13,9.23550538737814
44,35,1,13,15.2904884318766
44,36,1,13,7.04878519198967
44,37,1,13,14.685447796707
44,38,1,13,9.97369050466395
44,39,1,13,8.86175659708547
44,40,1,13,16.8770976506313
44,41,1,13,19.5255511165351
44,42,1,13,11.2401402278703
44,43,1,13,8.19070904645477
44,44,1,13,13.8479377174093
44,45,1,13,35.9258075274862
44,46,1,13,18.1908267270668
44,47,1,13,25.3144842458368
44,48,1,13,18.8673312159995
44,49,1,13,22.0863064899762
44,50,1,13,16.8018299022666
44,51,1,13,18.2903975977061
44,52,1,13,20.9461966604824
44,53,1,13,6.77854557420204
45,2,0,0,9.43677732189482
45,3,0,0,22.6259045931177
45,4,0,0,24.9058276091292
45,5,0,0,20.0089625812234
45,6,0,0,15.7383681726231
45,7,0,0,15.8280708902017
45,8,0,0,21.8392857142857
45,9,0,0,1.69328458726188
45,10,0,0,21.22947689958
45,11,0,0,3.60521605727435
45,12,0,0,20.1214463152084
45,13,0,0,31.711466485199
45,14,0,0,8.49249026515854
45,15,0,0,19.9949887246304
45,16,0,0,30.1180301180301
45,17,0,0,4.29282868525896
45,18,0,0,26.3637498439646
45,19,0,0,14.6240515060934
45,20,0,0,8.05984555984556
45,21,0,0,33.6049543676662
45,22,0,0,18.9387583892617
45,23,0,0,10.9821428571429
45,24,0,0,12.1086008719778
45,25,0,0,4.57114770213812
45,26,0,0,39.7293972939729
45,27,0,0,29.8646246410502
45,29,0,0,14.0885397547904
45,30,0,0,12.3474723997676
45,31,0,0,13.8167285184128
45,32,0,0,47.8260869565218
45,33,0,0,16.4316490403447
45,34,0,0,5.08694043655198
45,35,0,0,26.3679619349723
45,36,0,0,14.1336353340883
45,37,0,0,14.3156199677939
45,38,0,0,61.8473895582329
45,39,0,0,16.069330199765
45,40,0,0,11.2834289901087
45,41,0,0,22.4010731052985
45,42,0,0,22.9865453856358
45,43,0,0,3.42831700801425
45,44,0,0,25.8351893095768
45,45,0,0,29.0461538461538
45,46,0,0,21.3333333333333
45,47,0,0,14.8086798078516
45,48,0,0,29.1798561151079
45,49,0,0,22.2553033122441
45,50,0,0,16.0816002119486
45,51,0,0,5.63269583442494
45,52,0,0,16.580310880829
46,2,0,0,2.57705257705258
46,3,0,0,1.79430262671106
46,4,0,0,12.1317320322762
46,5,0,0,8.64560372275288
46,6,0,0,6.64168228190714
46,7,0,0,10.6175771971496
46,8,0,0,3.48837209302326
46,9,0,0,3.92692146157077
46,10,0,0,8.54387656702025
46,12,0,0,8.62271924661566
46,13,0,0,0
46,14,0,0,1.74816316189511
46,15,0,0,3.92692146157077
46,16,0,0,1.74816316189511
46,18,0,0,8.54387656702025
46,19,0,0,8.62271924661566
46,20,0,0,0
46,21,0,0,6.27450980392157
46,22,0,0,6.01939302354867
46,23,0,0,7.46118458884416
46,24,0,0,9.63622291021672
46,25,0,0,4.96386458729555
46,26,0,0,7.21215663354763
46,27,0,0,4.8424289008455
