panelist,week_number,treatment_group,cohort_period,prop_expenditure_vegetables
25,42,0,0,7.87912842604732
25,43,0,0,1.44008694864596
25,44,0,0,3.84120861459338
25,45,0,0,7.73857909283044
25,46,0,0,6.26428898033836
25,47,0,0,7.3136155680134
25,48,0,0,5.67188452937589
25,49,0,0,10.3762281332375
25,50,0,0,3.66808320286289
25,51,0,0,4.84226529836564
25,52,0,0,2.29706390328152
25,53,0,0,1.98700802445548
26,1,0,0,3.60531309297913
26,2,0,0,12.6967471143757
26,3,0,0,5.60735035805972
26,4,0,0,0
26,5,0,0,5.39952890016307
26,6,0,0,0
26,7,0,0,0
26,9,0,0,2.2079970312645
26,10,0,0,2.97940166748406
26,11,0,0,0
26,12,0,0,4.22753716871364
26,13,0,0,0
26,14,0,0,0.94363049416439
26,15,0,0,3.93835616438356
26,16,0,0,1.48881747228963
26,17,0,0,5.6518771331058
26,18,0,0,2.77588684668331
26,19,0,0,0
26,20,0,0,3.15072830905637
26,21,0,0,4.90169181527206
26,22,0,0,0.5175983436853
26,23,0,0,5.91681874939967
26,24,0,0,3.90845070422535
26,25,0,0,5.99605892840387
26,26,0,0,3.42602892102336
26,27,0,0,6.29328515507377
26,28,0,0,2.22772277227723
26,29,0,0,6.07811877241929
26,30,0,0,2.86971494164913
26,31,0,0,3.5668242372153
26,32,0,0,3.95232670230479
26,33,0,0,2.35597275906497
26,34,0,0,6.98356807511737
26,35,0,0,5.23196749068744
26,36,0,0,2.71234240212342
26,37,0,0,2.73582217155885
26,38,0,0,4.94694132334582
26,39,0,0,5.69401840490798
26,40,0,0,1.1794307281019
26,41,0,0,11.1572461826949
26,42,0,0,6.69417698303531
26,43,0,0,0
26,44,0,0,7.28714834551989
26,45,0,0,1.73838700484469
26,46,0,0,4.72873900293255
26,47,0,0,3.90785188758895
26,48,0,0,1.06721162579473
26,49,0,0,4.94141619969435
26,50,0,0,2.17821782178218
26,51,0,0,0.834895212131539
26,52,0,0,4.38413361169102
26,53,0,0,0
27,1,0,0,20.5627705627706
27,2,0,0,0
27,3,0,0,0
27,4,0,0,0
27,6,0,0,0
27,8,0,0,0
27,9,0,0,8.83933369156368
27,11,0,0,1.62108824358613
27,13,0,0,0
27,14,0,0,1.62108824358613
27,16,0,0,2.2915340547422
27,17,0,0,0
27,19,0,0,1.5944129661352
27,25,0,0,0
27,27,0,0,0
27,28,0,0,
27,35,0,0,0
27,38,0,0,6.44329896907216
27,40,0,0,0
27,41,0,0,8.8680926916221
27,45,0,0,0
27,47,0,0,0
27,48,0,0,0
27,50,0,0,0
27,51,0,0,0
27,52,0,0,0
28,1,0,0,1.37347391786903
28,2,0,0,3.98550724637681
28,3,0,0,9.86471977668027
28,4,0,0,8.20453187331428
28,5,0,0,14.4154214992457
28,6,0,0,2.02231202558654
28,7,0,0,13.4420839656045
28,8,0,0,0
28,9,0,0,3.84042869901756
28,10,0,0,3.68261199696279
28,11,0,0,5.48087191406495
28,12,0,0,0
28,13,0,0,10.3117666778411
28,14,0,0,16.4826870442702
28,15,0,0,3.34471337971978
28,16,0,0,6.90187998969869
28,17,0,0,1.90332456239079
28,18,0,0,2.39626889675137
28,19,0,0,0
28,20,0,0,2.78192681105302
28,21,0,0,2.39771227452706
28,22,0,0,4.46215139442231
28,23,0,0,7.38461538461539
28,24,0,0,0
28,25,0,0,6.22496147919877
28,26,0,0,7.63541440069611
28,27,0,0,1.59913267380404
28,28,0,0,13.2486388384755
28,29,0,0,4.50528131062729
28,30,0,0,3.58435916002896
28,31,0,0,6.96830389547544
28,32,0,0,0
28,33,0,0,8.79445805525049
28,34,0,0,10.0516944284894
28,35,0,0,4.79680213191206
28,36,0,0,1.96031046705303
28,37,0,0,0
28,38,0,0,6.80518490278307
28,39,0,0,1.36019283746556
28,40,0,0,3.8261263300883
28,41,0,0,0
28,42,0,0,3.58592692828146
28,43,0,0,3.43852013057671
28,44,0,0,5.627425614489
28,45,0,0,0
28,46,0,0,3.4135166093929
28,47,0,0,3.55029585798817
28,48,0,0,3.43852013057671
28,49,0,0,3.58592692828146
28,50,0,0,0
28,51,0,0,0
28,52,0,0,4.0846204523827
29,1,1,39,
29,2,1,39,21.6296697347049
29,3,1,39,7.60293518141052
29,4,1,39,0
29,5,1,39,21.7857142857143
29,6,1,39,0
29,7,1,39,8.34657345620167
29,8,1,39,30.2250803858521
29,9,1,39,16.3676148796499
29,10,1,39,25.9541984732824
29,11,1,39,1.23302358827734
29,12,1,39,7.70755340233429
29,13,1,39,27.5680177679067
29,14,1,39,9.73636126337771
29,15,1,39,0
29,16,1,39,9.13229315078014
29,17,1,39,23.696682464455
29,18,1,39,67.9916317991632
29,19,1,39,13.644801980198
29,20,1,39,4.20537071440635
29,21,1,39,4.84137331594959
29,22,1,39,0
29,23,1,39,17.4621653084983
29,24,1,39,0
29,26,1,39,16.6623544631307
29,27,1,39,0
29,28,1,39,8.53310274993458
29,29,1,39,7.10112359550562
29,30,1,39,17.1670190274841
29,31,1,39,14.6119842829077
29,32,1,39,6.93266832917706
29,33,1,39,0
29,34,1,39,19.6534148827727
29,35,1,39,0
29,36,1,39,1.78340656500388
29,37,1,39,5.77185792349727
29,38,1,39,0
29,39,1,39,16.3736263736264
29,40,1,39,3.69601328903654
29,41,1,39,0
29,42,1,39,17.6027996500437
29,45,1,39,0
29,46,1,39,12.2940891472868
29,47,1,39,60.3658536585366
29,48,1,39,0
29,49,1,39,0
29,50,1,39,1.78861788617886
29,51,1,39,3.7621128633859
29,52,1,39,0
29,53,1,39,0
30,1,0,0,28.641975308642
30,2,0,0,2.60311020960108
30,3,0,0,9.61458765022793
30,4,0,0,0
30,5,0,0,8.84218873909596
30,6,0,0,1.76497909893172
30,7,0,0,6.10154227175504
30,8,0,0,4.60910151691949
30,9,0,0,4.97685185185185
30,10,0,0,0
30,11,0,0,10.126582278481
30,12,0,0,16.3922859830668
30,13,0,0,18.8376242671425
30,14,0,0,12.1606334841629
30,15,0,0,3.40599455040872
30,16,0,0,7.07882534775889
30,17,0,0,6.89972401103956
30,18,0,0,31.6582914572864
30,19,0,0,4.43476031786721
30,20,0,0,36.604774535809
30,21,0,0,12.4185753309519
30,22,0,0,1.44110275689223
30,23,0,0,2.93350130477819
30,24,0,0,7.07882534775889
30,25,0,0,1.44110275689223
30,27,0,0,9.004417261298
30,28,0,0,5.56072591903211
30,29,0,0,15.9574468085106
30,30,0,0,4.16951469583049
30,31,0,0,5.65537555228277
30,32,0,0,37.5832540437678
30,33,0,0,15.3024911032028
30,34,0,0,3.59980541592346
30,35,0,0,2.18303946263644
30,36,0,0,6.63047692904226
30,37,0,0,15.0248415281823
30,38,0,0,8.94736842105263
30,39,0,0,7.81954887218045
30,40,0,0,7.41751426445051
30,41,0,0,3.39639844996581
30,42,0,0,17.9033356024506
30,43,0,0,7.75945683802134
30,44,0,0,2.50252780586451
30,45,0,0,1.69709989258861
30,46,0,0,6.97674418604651
30,47,0,0,2.6643598615917
30,48,0,0,5.67627494456763
30,49,0,0,0
30,50,0,0,4.14790996784566
30,51,0,0,21.6521967903183
30,52,0,0,0
31,1,0,0,11.9420989143546
31,2,0,0,5.65563468789275
31,3,0,0,11.9439579684764
31,4,0,0,4.89913544668588
31,5,0,0,6.99963543565439
31,6,0,0,7.29581201440212
31,7,0,0,9.43915873810716
31,8,0,0,15.2854511970534
31,9,0,0,1.37414116177389
31,10,0,0,16.6893115942029
31,11,0,0,0
31,12,0,0,12.784363985902
31,13,0,0,11.4112086428089
31,14,0,0,7.33880090497738
31,15,0,0,7.72653721682848
31,16,0,0,7.47907232057088
31,17,0,0,0
31,18,0,0,1.66417352281227
31,19,0,0,14.3118234219036
31,20,0,0,22.7562530652281
31,21,0,0,0
31,22,0,0,19.1253556986671
31,23,0,0,8.11813004900013
31,24,0,0,1.45661811272958
31,25,0,0,3.84399024939059
31,26,0,0,4.6052148365773
31,27,0,0,11.6217743454511
31,28,0,0,7.69991523029104
31,29,0,0,10.036496350365
31,30,0,0,8.36558499553439
31,31,0,0,20.2770083102493
31,32,0,0,10.4722792607803
31,33,0,0,4.8818407960199
31,34,0,0,3.62915523025313
31,35,0,0,2.10558910047995
31,36,0,0,24.1095162147794
31,37,0,0,2.52859723058399
31,38,0,0,6.5580797256751
31,39,0,0,5.63218390804598
31,40,0,0,3.53370713261181
31,41,0,0,7.57755775577558
31,42,0,0,7.13031260976467
31,43,0,0,4.52312730249693
31,44,0,0,3.70417841579082
31,45,0,0,10.4090980887695
31,46,0,0,4.6916890080429
31,47,0,0,4.9939197405756
31,48,0,0,3.12273057371097
31,49,0,0,12.3262948926187
31,50,0,0,9.2470506592644
31,51,0,0,4.28648941942485
31,52,0,0,14.4298526585522
31,53,0,0,0
32,1,0,0,21.3458356315499
32,2,0,0,5.10051503572022
32,3,0,0,16.480929210485
32,4,0,0,4.62462462462463
32,5,0,0,9.40520446096654
32,6,0,0,46.4733025708636
32,8,0,0,5.78231292517007
32,9,0,0,7.90607496768634
32,10,0,0,3.484192091437
32,11,0,0,10.3240391861341
32,13,0,0,24.0248863364441
32,14,0,0,0
32,16,0,0,7.30593607305936
32,20,0,0,24.0248863364441
32,21,0,0,19.2565055762082
32,22,0,0,17.2815533980583
32,26,0,0,11.0698365527489
32,27,0,0,13.9722863741339
32,28,0,0,23.8171291674985
32,29,0,0,0
32,30,0,0,4.08784518373559
32,31,0,0,2.72503261342224
32,32,0,0,7.65522560740455
32,33,0,0,0
32,34,0,0,2.56304257957834
32,35,0,0,7.41455347298787
32,36,0,0,0
32,37,0,0,3.22102924842651
32,38,0,0,8.87193159878643
32,39,0,0,5.3490990990991
32,40,0,0,6.91870067902368
32,41,0,0,10.8710801393728
32,42,0,0,0
32,43,0,0,3.50557705440473
32,44,0,0,9.29275290008732
32,45,0,0,18.2758620689655
32,46,0,0,0
32,47,0,0,14.8859073548134
32,48,0,0,1.8304071722077
32,49,0,0,13.8292220113852
32,50,0,0,7.74042220484754
32,51,0,0,9.16413793103448
32,52,0,0,12.6058325493885
32,53,0,0,8.44618674269423
34,1,0,0,0
34,2,0,0,10.821098423056
34,3,0,0,6.29865534324133
34,4,0,0,29.6800544588155
34,5,0,0,9.67915880291184
34,6,0,0,0
34,7,0,0,2.59975816203144
34,8,0,0,0
34,9,0,0,0
34,10,0,0,8.3383323335333
34,11,0,0,0
34,12,0,0,6.41525791070655
34,13,0,0,13.5022692889561
34,14,0,0,19.831678895123
34,15,0,0,13.7767969735183
34,16,0,0,2.90843806104129
34,17,0,0,3.80476556495004
34,18,0,0,7.82193958664547
34,19,0,0,13.7539432176656
34,20,0,0,15.9468438538206
34,21,0,0,11.3475177304965
34,22,0,0,2.12307692307692
34,23,0,0,9.60575038118057
34,24,0,0,22.1111111111111
34,25,0,0,7.6269002834321
34,26,0,0,15.9468438538206
34,27,0,0,0
34,28,0,0,0
34,29,0,0,0
34,30,0,0,3.91588107324148
34,31,0,0,33.0823529411765
34,32,0,0,6.71776375112714
34,33,0,0,0
34,34,0,0,8.52305896088733
34,35,0,0,9.92258972554539
34,36,0,0,8.52305896088733
34,37,0,0,14.2857142857143
34,38,0,0,0
34,39,0,0,7.19089498189343
34,40,0,0,9.26724137931035
34,41,0,0,4.35995814440181
34,42,0,0,7.58241758241758
34,43,0,0,12.8444444444444
34,44,0,0,0
34,45,0,0,15.0759878419453
34,46,0,0,50.0491642084563
34,47,0,0,15.0759878419453
34,48,0,0,11.138014527845
34,49,0,0,46.8120805369128
34,50,0,0,0
34,51,0,0,5.28455284552846
34,52,0,0,17.1201272871917
34,53,0,0,6.39097744360902
35,1,0,0,0
35,3,0,0,9.02168674698795
35,4,0,0,0
35,5,0,0,0
35,6,0,0,0
35,7,0,0,16.273229532898
35,9,0,0,16.273229532898
35,10,0,0,0
35,11,0,0,5.22910108429521
35,12,0,0,48.1481481481482
35,13,0,0,0
35,14,0,0,0
35,15,0,0,0
35,16,0,0,0
35,17,0,0,11.8659151587066
35,18,0,0,5.22910108429521
35,21,0,0,0
35,22,0,0,0
35,23,0,0,0
35,25,0,0,11.8659151587066
35,26,0,0,0
35,27,0,0,6.20668877304328
35,28,0,0,0
35,29,0,0,0
35,30,0,0,6.35985937999361
35,31,0,0,0
35,33,0,0,0
35,35,0,0,0
35,37,0,0,0
35,38,0,0,0
35,39,0,0,1.24563467328746
35,40,0,0,9.7821387722937
35,41,0,0,14.2045454545455
35,42,0,0,6.43832646867548
35,43,0,0,16.2283321603672
35,44,0,0,60.342970824704
35,47,0,0,4.32995341189367
35,48,0,0,4.33025404157044
35,49,0,0,30.0368160467183
35,50,0,0,0
35,52,0,0,0
35,53,0,0,33.5770871419866
36,1,0,0,0
36,2,0,0,2.41169473335523
36,3,0,0,13.259307642064
36,4,0,0,0
36,5,0,0,8.95172629276676
36,6,0,0,7.26141078838174
36,7,0,0,19.668023802067
36,8,0,0,9.64912280701754
36,9,0,0,15.7463484146776
36,10,0,0,3.47643490433971
36,11,0,0,12.4666666666667
36,12,0,0,4.26716141001855
36,13,0,0,3.93330483112441
36,14,0,0,0
36,15,0,0,5.36068828590338
36,16,0,0,2.45469522240527
36,17,0,0,64.1269841269841
36,18,0,0,2.45237573899715
36,19,0,0,3.76196990424077
36,20,0,0,0
36,21,0,0,2.66455222284753
36,22,0,0,0
36,23,0,0,2.14914178566277
36,24,0,0,0
36,25,0,0,16.3614374568072
36,26,0,0,6.51748859439496
36,27,0,0,3.02814392589954
36,28,0,0,2.14914178566277
36,29,0,0,0
36,30,0,0,11.8804664723032
36,31,0,0,4.77348738218304
36,32,0,0,0
36,33,0,0,0
36,34,0,0,0
36,35,0,0,0
36,36,0,0,9.73291626564004
36,37,0,0,0
36,38,0,0,5.3519824297769
36,39,0,0,6.72817281728173
36,40,0,0,8.04132973944295
36,41,0,0,0
36,42,0,0,0
36,43,0,0,0
36,44,0,0,5.24327927127305
36,45,0,0,0
36,46,0,0,3.28719723183391
36,47,0,0,1.53964588144727
36,48,0,0,5.78257517347726
36,49,0,0,0
36,50,0,0,0
36,51,0,0,5.24327927127305
36,52,0,0,3.28719723183391
37,1,0,0,1.50661999695632
37,2,0,0,3.50327542010823
37,3,0,0,12.4723713293338
37,4,0,0,0.490243199077189
37,5,0,0,4.99763863442102
37,6,0,0,3.91119590668632
37,7,0,0,3.62002567394095
37,8,0,0,4.90356671070013
37,9,0,0,0
37,10,0,0,3.25250471903586
37,11,0,0,11.5393283750282
37,12,0,0,7.92641258144015
37,13,0,0,1.94386933517368
37,14,0,0,3.20780525595865
37,15,0,0,0
37,16,0,0,3.33451999525335
37,17,0,0,0
37,18,0,0,2.7789299046039
37,19,0,0,5.29942243388388
37,20,0,0,1.55758788225207
37,21,0,0,5.27646628997599
37,22,0,0,6.29143233121867
37,23,0,0,1.01181587512232
37,24,0,0,7.52331960387215
37,25,0,0,1.24622356495468
37,26,0,0,0
37,27,0,0,0.856031128404669
37,28,0,0,0
37,29,0,0,0.778546712802768
37,30,0,0,1.75754367390154
37,31,0,0,0
37,32,0,0,0
37,33,0,0,4.02493508267583
37,34,0,0,2.84593979256261
37,35,0,0,1.46005509641873
37,36,0,0,5.73433115060805
37,37,0,0,2.15881970058581
37,38,0,0,0
37,39,0,0,4.1015625
37,40,0,0,2.75080906148867
37,41,0,0,6.9377990430622
37,42,0,0,1.74651498157347
37,43,0,0,2.756052141527
37,44,0,0,4.50699207268193
37,45,0,0,2.09175847162181
37,46,0,0,3.37946943483276
37,47,0,0,3.19533203667685
37,48,0,0,2.77042360060514
37,49,0,0,5.76085856029159
37,50,0,0,2.19836400817996
37,51,0,0,0
37,52,0,0,7.35846331600231
38,1,0,0,0
38,2,0,0,0
38,3,0,0,0
38,4,0,0,0
38,5,0,0,0
38,6,0,0,0
38,7,0,0,0
38,8,0,0,0
38,9,0,0,0
38,10,0,0,1.41695093151404
38,11,0,0,0
38,12,0,0,0
38,14,0,0,6.82041216879293
38,15,0,0,26.6666666666667
38,16,0,0,4.00133936045538
38,17,0,0,0
38,18,0,0,5.85231736056559
38,19,0,0,14.6993318485523
38,20,0,0,1.44037780401417
38,21,0,0,66.6666666666667
38,22,0,0,5.52763819095477
38,23,0,0,26.6666666666667
38,24,0,0,0
38,25,0,0,2.94506949040371
38,26,0,0,0
38,27,0,0,9.08893944318059
38,28,0,0,12.033253487389
38,29,0,0,0
38,30,0,0,0
38,31,0,0,0
38,32,0,0,2.73498039930714
38,33,0,0,0
38,34,0,0,2.73498039930714
38,35,0,0,0
38,36,0,0,0
38,40,0,0,0
38,41,0,0,7.58620689655172
38,42,0,0,2.975033637315
38,43,0,0,0
38,44,0,0,9.26836537028759
38,45,0,0,0
38,46,0,0,4.33553251649387
38,47,0,0,2.3719165085389
38,48,0,0,0
38,49,0,0,4.67239527389903
38,50,0,0,0
38,51,0,0,3.80783403848778
38,52,0,0,5.98012646793135
38,53,0,0,4.92240947772401
39,1,0,0,0
39,2,0,0,0
39,3,0,0,1.31919296430419
39,4,0,0,0
39,5,0,0,3.68715083798883
39,6,0,0,0
39,7,0,0,14.5068285280728
39,8,0,0,2.69899359560842
39,9,0,0,0
39,10,0,0,0
39,11,0,0,30.0510915002322
39,12,0,0,8.32194121667806
39,13,0,0,0
39,14,0,0,8.8863242931333
39,15,0,0,10.8616504854369
39,16,0,0,2.96880871852687
39,17,0,0,9.33722384326803
39,18,0,0,0
39,19,0,0,13.4316134316134
39,20,0,0,0
39,21,0,0,9.33404653650709
39,22,0,0,9.37009639094373
39,23,0,0,6.96114062063182
39,24,0,0,0
39,25,0,0,14.4419642857143
39,26,0,0,15.3144346692734
39,27,0,0,4.0187217559716
39,28,0,0,0
39,29,0,0,12.6192794547225
39,30,0,0,15.6207366984993
39,31,0,0,10.4397247980856
39,32,0,0,5.731961836613
39,33,0,0,14.3472022955524
39,34,0,0,6.67802912922219
39,35,0,0,17.0959700872455
39,36,0,0,0
39,37,0,0,9.37885643767997
39,38,0,0,11.1483253588517
39,39,0,0,8.90416498180348
39,40,0,0,0
39,41,0,0,12.565274151436
39,42,0,0,3.52552765004127
39,43,0,0,11.1012037449844
39,44,0,0,10.5732484076433
39,45,0,0,10.8868299139643
39,46,0,0,0
39,47,0,0,2.43506493506494
39,48,0,0,1.70794192997438
39,49,0,0,0
39,50,0,0,13.4866937302661
39,51,0,0,18.5441020191286
39,52,0,0,28.5
39,53,0,0,0
40,1,0,0,0
40,2,0,0,4.78380864765409
40,3,0,0,15.1701956580005
40,4,0,0,12.7470355731225
40,5,0,0,10.761378136963
40,6,0,0,13.4051869316268
40,7,0,0,7.93963387390305
40,8,0,0,0
40,9,0,0,0
40,10,0,0,19.7801369399228
40,11,0,0,2.99083364872474
40,12,0,0,0
40,13,0,0,5.18134715025907
40,14,0,0,4.28622100576818
40,15,0,0,10.3912601626016
40,16,0,0,11.3421550094518
40,17,0,0,40.9988385598142
40,18,0,0,0
40,19,0,0,7.44792705320122
40,20,0,0,3.8880706921944
40,21,0,0,40.9988385598142
40,22,0,0,7.95547683016481
40,23,0,0,8.75109938434477
40,24,0,0,1.63902247521837
40,25,0,0,7.89776614913119
40,26,0,0,0
40,27,0,0,4.45344129554656
40,28,0,0,20.2758620689655
40,29,0,0,4.45344129554656
40,30,0,0,5.86792783324575
40,31,0,0,0
40,32,0,0,5.76985413290113
40,33,0,0,3.26015512028395
40,35,0,0,15.3079710144928
40,36,0,0,1.58657730217126
40,37,0,0,17.6948051948052
40,38,0,0,5.37173997664461
40,39,0,0,0
40,40,0,0,10.0959829363669
40,41,0,0,6.13059988125563
40,42,0,0,13.335228888257
40,43,0,0,0
40,44,0,0,5.99785790789004
40,45,0,0,0
40,46,0,0,3.97498883430103
40,47,0,0,6.55496354458777
40,48,0,0,10.0271002710027
40,49,0,0,0
40,50,0,0,8.91249587192536
40,51,0,0,0
40,52,0,0,6.92803492101575
40,53,0,0,0
41,4,0,0,0
41,5,0,0,5.23108176739462
41,6,0,0,28.7528005974608
41,7,0,0,0
41,8,0,0,6.09579100145138
41,9,0,0,14.6108663729809
41,10,0,0,21.6502115655853
41,11,0,0,6.66666666666667
41,12,0,0,7.21500721500722
41,13,0,0,0
41,14,0,0,0
41,15,0,0,0
41,16,0,0,23.841961852861
41,17,0,0,8.74524714828897
41,18,0,0,5.52857676503549
41,19,0,0,9.37204165351846
41,20,0,0,8.87892376681614
41,21,0,0,10.9469074986316
41,22,0,0,16.0701754385965
41,23,0,0,5.68828213879408
41,24,0,0,0
41,25,0,0,0
41,26,0,0,6.06185567010309
41,27,0,0,0
41,28,0,0,10.9469074986316
41,29,0,0,0
41,30,0,0,1.65686798503474
41,31,0,0,6.92792162351295
41,32,0,0,11.0587443191382
41,33,0,0,0
41,34,0,0,0
41,35,0,0,5.4399415845199
41,36,0,0,32.2784810126582
41,37,0,0,0
41,38,0,0,1.88323917137476
41,39,0,0,0
41,40,0,0,32.2784810126582
41,41,0,0,0
41,42,0,0,0
41,43,0,0,18.8822751322751
41,44,0,0,0
41,45,0,0,43.0018416206262
41,46,0,0,10.631067961165
41,47,0,0,0
41,48,0,0,0
41,49,0,0,4.24143556280587
41,50,0,0,43.0018416206262
41,51,0,0,0
41,52,0,0,0
42,17,0,0,0
42,18,0,0,0
42,19,0,0,5.80815945188415
42,20,0,0,4.84988452655889
42,21,0,0,6.52734908667712
42,22,0,0,0
42,23,0,0,4.842196281885
42,24,0,0,11.3338063142959
42,25,0,0,9.15162877900164
42,26,0,0,9.14682020413504
42,27,0,0,12.7572016460905
42,28,0,0,5.93639575971732
42,29,0,0,1.37176938369781
42,30,0,0,3.34555453712191
42,31,0,0,31.4058171745152
42,32,0,0,2.61519302615193
42,33,0,0,7.63469939671313
42,34,0,0,13.728720483251
42,35,0,0,2.44933920704846
42,36,0,0,18.1912412542109
42,37,0,0,5.56583151168657
42,38,0,0,2.99873737373737
42,39,0,0,8.98111550285463
42,40,0,0,5.00960027928085
42,41,0,0,1.77846741465744
42,42,0,0,4.91606714628297
42,43,0,0,1.50937642933374
42,44,0,0,23.3727810650888
42,45,0,0,26.5192491250398
42,46,0,0,19.8474091342588
42,47,0,0,26.1404076350696
42,48,0,0,18.1255049824939
42,49,0,0,13.123332649292
42,50,0,0,8.47226947941477
42,51,0,0,16.2556390977444
42,52,0,0,29.7862001943635
42,53,0,0,8.275
44,1,0,0,6.42836959593105
44,2,0,0,10.5711074238613
44,3,0,0,6.4019658561821
44,4,0,0,12.4809934110492
44,5,0,0,11.4901834567107
44,6,0,0,9.3199674884855
44,7,0,0,6.77196446199408
44,8,0,0,11.1095244895045
44,9,0,0,8.0945558739255
44,10,0,0,5.99773670313089
44,11,0,0,6.7238220347772
44,12,0,0,14.2949967511371
44,13,0,0,10.1547040834682
44,14,0,0,19.3203076283517
44,15,0,0,3.87999423049185
44,16,0,0,4.42597603401624
44,17,0,0,10.3413143148242
44,18,0,0,4.32175868098926
44,19,0,0,6.75267412427533
44,20,0,0,13.0438843449371
44,21,0,0,10.2129195236377
44,22,0,0,3.72659889256731
44,23,0,0,5.23101739831778
44,24,0,0,6.43499169863171
44,25,0,0,13.2523467697405
44,26,0,0,14.7350148064944
44,27,0,0,15.5272305909618
44,28,0,0,18.277180193795
44,29,0,0,1.51997172145635
44,30,0,0,5.53539019963702
44,31,0,0,0
44,32,0,0,5.5874282863557
44,33,0,0,11.8919564957571
44,34,0,0,4.37694989906405
44,35,0,0,16.236722306525
44,36,0,0,9.26839733962669
44,37,0,0,9.24335378323108
44,38,0,0,11.2328767123288
44,39,0,0,5.57227690555601
44,40,0,0,7.12156343159987
44,41,0,0,13.4845309996302
44,42,0,0,23.5352779855398
44,43,0,0,2.90514905149051
44,44,0,0,6.77149378645701
44,45,0,0,10.9963636363636
44,46,0,0,10.7344127381698
44,47,0,0,8.68480971484333
44,48,0,0,9.65322183964584
44,49,0,0,13.4563577586207
44,50,0,0,22.4185385776436
44,51,0,0,5.56875164951175
44,52,0,0,3.44147696719842
44,53,0,0,0
45,1,0,0,0
45,2,0,0,0
45,3,0,0,1.57819225251076
45,4,0,0,6.07149272498653
45,5,0,0,0
45,6,0,0,0
45,7,0,0,0
45,8,0,0,1.53369481022463
45,9,0,0,0
45,10,0,0,0
45,11,0,0,1.53369481022463
45,12,0,0,0
45,13,0,0,0
45,14,0,0,0
45,15,0,0,0
45,16,0,0,0
45,17,0,0,0
45,18,0,0,2.81913208742477
45,19,0,0,0
45,20,0,0,2.23325062034739
45,21,0,0,0
45,22,0,0,0
45,23,0,0,9.80941704035875
45,24,0,0,4.13094310210444
45,25,0,0,6.52126499454744
45,26,0,0,2.81913208742477
45,27,0,0,0
45,28,0,0,9.80941704035875
45,29,0,0,0
45,30,0,0,0
45,31,0,0,0
45,32,0,0,0
45,33,0,0,0
45,34,0,0,0
45,35,0,0,0
45,36,0,0,0
45,37,0,0,5.89978448275862
45,38,0,0,0
45,39,0,0,2.85551113649343
45,40,0,0,0
45,41,0,0,0
45,42,0,0,0
45,43,0,0,0
45,44,0,0,0
45,45,0,0,5.89978448275862
45,46,0,0,0
45,47,0,0,0
45,48,0,0,0
45,49,0,0,0
45,50,0,0,0
45,51,0,0,0
45,52,0,0,0
45,53,0,0,0
46,1,0,0,20.8640674394099
46,2,0,0,0
46,3,0,0,0
46,4,0,0,0
46,5,0,0,12.1408749591903
46,6,0,0,0
46,7,0,0,3.7037037037037
46,8,0,0,12.2040816326531
46,9,0,0,0
46,10,0,0,0
46,11,0,0,0
46,12,0,0,16.2745729938769
46,13,0,0,19.4461925739459
46,14,0,0,0
46,15,0,0,11.2467306015693
46,16,0,0,0
46,17,0,0,5.95474394601032
46,18,0,0,0
46,19,0,0,0
46,20,0,0,3.9087093389297
46,21,0,0,35.5871886120996
46,22,0,0,0
46,23,0,0,0
46,24,0,0,17.3496076721883
46,25,0,0,15.4283805499354
46,26,0,0,4.55525606469003
46,27,0,0,0
46,28,0,0,4.55525606469003
46,29,0,0,17.3496076721883
46,30,0,0,0
46,31,0,0,29.5525494276795
46,32,0,0,0
46,33,0,0,0
46,34,0,0,0
46,35,0,0,6.04633874365011
46,36,0,0,0
46,37,0,0,0
46,38,0,0,19.5817367232223
46,39,0,0,0
46,40,0,0,0
46,41,0,0,8.1515812431843
46,42,0,0,0
46,43,0,0,0
46,44,0,0,0
46,45,0,0,0
46,46,0,0,23.2472324723247
46,47,0,0,0
46,48,0,0,0
46,49,0,0,13.8334916112694
46,50,0,0,3.7211610022327
46,51,0,0,0
46,52,0,0,0
46,53,0,0,6.71164772727273
47,1,1,31,4.10089632743714
47,2,1,31,4.38020148926851
47,3,1,31,10.2575826855662
47,4,1,31,12.4679604540461
47,5,1,31,21.5490225339502
47,6,1,31,8.50801479654747
47,7,1,31,7.19502299161482
47,8,1,31,13.7579617834395
47,9,1,31,1.41957782989754
47,10,1,31,12.5498142519419
47,11,1,31,5.11250574008878
47,12,1,31,8.67871059156925
47,13,1,31,21.5490225339502
47,14,1,31,12.5735018140873
47,15,1,31,13.7579617834395
47,16,1,31,1.41957782989754
47,17,1,31,0
47,18,1,31,5.11250574008878
47,19,1,31,8.58544562551104
47,20,1,31,12.5735018140873
47,22,1,31,0
47,24,1,31,10.1501426976052
47,25,1,31,3.45648090169067
47,26,1,31,3.45648090169067
47,27,1,31,10.6617974525697
47,28,1,31,10.1501426976052
47,29,1,31,7.48644019411933
47,31,1,31,4.72519628836545
47,32,1,31,17.5730045425049
47,33,1,31,17.5730045425049
47,34,1,31,7.48644019411933
47,35,1,31,1.43531976744186
47,36,1,31,3.6293648611493
47,37,1,31,1.43531976744186
47,38,1,31,7.4222668004012
47,39,1,31,1.30817956485817
47,40,1,31,0
47,41,1,31,3.56752024513023
47,43,1,31,7.07140054923499
47,44,1,31,0
47,45,1,31,5.04582210242588
47,46,1,31,20.0526216876527
